Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
Stefano Pettinari\Stefano-Pettinari,it ITA,FW,Pescara,24,1992,2.9,1,0,0,9,10,3,0,2,2,0,0,0,Matches
Giuseppe Pezzella\Giuseppe-Pezzella,it ITA,DFMF,Palermo,18,1997,8.9,1,0,0,7,9,1,28,10,12,0,0,0,Matches
Andrea Pinamonti\Andrea-Pinamonti,it ITA,FW,Inter,17,1999,0.2,0,0,0,0,0,0,0,1,1,0,0,0,Matches
Mauricio Pinilla\Mauricio-Pinilla,cl CHI,FW,Genoa,32,1984,6.1,3,1,0,26,8,6,7,0,2,0,0,0,Matches
Mauricio Pinilla\Mauricio-Pinilla,cl CHI,FW,Atalanta,32,1984,1.7,2,0,0,7,2,5,3,0,1,0,0,0,Matches
Fabio Pisacane\Fabio-Pisacane,it ITA,DF,Cagliari,30,1986,28.3,7,0,0,35,26,3,31,68,53,0,2,0,Matches
Marko Pjaca\Marko-Pjaca,hr CRO,MF,Juventus,21,1995,5.1,1,0,0,8,6,0,10,2,7,0,0,0,Matches
Miralem Pjani?\Miralem-Pjanic,ba BIH,MF,Juventus,26,1990,24.1,5,0,0,27,27,3,146,33,29,0,0,0,Matches
Andrea Poli\Andrea-Poli,it ITA,MFDF,Milan,26,1989,4.3,1,0,0,9,6,0,4,10,9,0,0,0,Matches
Matteo Politano\Matteo-Politano,it ITA,FW,Sassuolo,22,1993,25.7,5,0,0,21,41,2,122,17,29,0,0,0,Matches
Josip Posavec\Josip-Posavec,hr CRO,GK,Palermo,20,1996,29,1,0,0,0,7,0,0,2,0,0,0,0,Matches
Dennis Praet\Dennis-Praet,be BEL,MF,Sampdoria,22,1994,20,4,0,0,32,25,1,67,31,26,0,0,0,Matches
Franjo Prce\Franjo-Prce,hr CRO,DF,Lazio,20,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Manuel Pucciarelli\Manuel-Pucciarelli,it ITA,FW,Empoli,25,1991,25.6,2,0,0,32,31,10,31,24,28,1,0,0,Matches
Christian Puggioni\Christian-Puggioni,it ITA,GK,Sampdoria,35,1981,21,3,0,0,0,5,0,0,1,0,0,1,0,Matches
Erick Pulgar\Erick-Pulgar,cl CHI,MF,Bologna,22,1994,17.7,6,3,1,25,26,1,17,46,42,0,2,0,Matches
Fabio Quagliarella\Fabio-Quagliarella,it ITA,FW,Sampdoria,33,1983,31.9,2,0,0,41,53,32,51,12,11,2,0,0,Matches
Robin Quaison\Robin-Quaison,se SWE,FWMF,Palermo,22,1993,12,5,0,0,26,15,2,20,8,9,0,0,0,Matches
Ivan Radovanovi?\Ivan-Radovanovic,rs SRB,MF,Chievo,27,1988,32.2,10,0,0,60,50,0,18,46,54,0,0,0,Matches
?tefan Radu\Stefan-Radu,ro ROU,DF,Lazio,29,1986,26.7,10,0,0,28,26,1,39,44,26,0,1,0,Matches
Rafael\Rafael,br BRA,GK,Cagliari,34,1982,20,0,0,0,0,5,0,0,1,1,0,0,0,Matches
Antonino Ragusa\Antonino-Ragusa,it ITA,FWMF,Sassuolo,26,1990,16,5,0,0,15,37,9,25,14,20,2,0,0,Matches
Cristian Raimondi\Cristian-Raimondi,it ITA,MFDF,Atalanta,35,1981,3.1,3,0,0,8,8,1,10,11,2,0,1,0,Matches
Slobodan Rajkovi?\Slobodan-Rajkovic,rs SRB,DF,Palermo,27,1989,3.3,1,2,1,4,5,0,0,7,4,0,1,0,Matches
Andrea Ranocchia\Andrea-Ranocchia,it ITA,DF,Inter,28,1988,4.2,2,0,0,13,0,0,0,7,7,0,0,0,Matches
Vasco Regini\Vasco-Regini,it ITA,DF,Sampdoria,25,1990,30.9,5,0,0,18,11,0,82,56,52,0,1,0,Matches
Pepe Reina\Pepe-Reina,es ESP,GK,Napoli,33,1982,37,1,0,0,0,7,0,0,5,0,0,1,0,Matches
Federico Ricci\Federico-Ricci,it ITA,FW,Sassuolo,22,1994,11.9,4,0,0,25,28,2,60,10,29,0,1,0,Matches
Luca Rigoni\Luca-Rigoni,it ITA,MFFW,Genoa,31,1984,26.1,13,0,0,59,43,14,25,25,47,0,0,0,Matches
Nicola Rigoni\Nicola-Rigoni,it ITA,MF,Chievo,25,1990,5.6,2,0,0,16,1,0,0,2,10,0,0,0,Matches
Tomás Rincón\Tomas-Rincon,ve VEN,MF,Genoa,28,1988,15.4,4,0,0,43,29,0,9,21,24,0,1,0,Matches
Tomás Rincón\Tomas-Rincon,ve VEN,MF,Juventus,28,1988,3.4,0,0,0,5,3,0,3,10,5,0,0,0,Matches
Andrea Rispoli\Andrea-Rispoli,it ITA,MFDF,Palermo,27,1988,29.8,5,0,0,27,16,5,136,49,29,0,0,0,Matches
Luca Rizzo\Luca-Rizzo,it ITA,FW,Bologna,24,1992,5.1,0,0,0,2,4,1,13,6,8,0,0,0,Matches
Gonzalo Rodríguez\Gonzalo-Rodriguez,ar ARG,DF,Fiorentina,32,1984,24.5,7,3,1,25,18,0,1,51,35,0,1,0,Matches
Marko Rog\Marko-Rog,hr CRO,MF,Napoli,21,1995,4.3,4,0,0,15,12,0,1,4,9,0,0,0,Matches
Marcus Rohdén\Marcus-Rohden,se SWE,MF,Crotone,25,1991,27.2,4,0,0,35,25,4,56,39,49,0,0,0,Matches
Alessio Romagnoli\Alessio-Romagnoli,it ITA,DF,Milan,21,1995,26.3,5,2,1,18,17,3,2,40,22,0,0,0,Matches
Aleandro Rosi\Aleandro-Rosi,it ITA,DFMF,Crotone,29,1987,28.4,12,0,0,56,53,8,95,60,43,0,0,0,Matches
Luca Rossettini\Luca-Rossettini,it ITA,DF,Torino,31,1985,29.5,8,0,0,33,19,1,4,64,40,1,1,0,Matches
Alessandro Rossi\Alessandro-Rossi,it ITA,FW,Lazio,19,1997,0.5,0,0,0,1,1,1,0,0,2,0,0,0,Matches
Giuseppe Rossi\Giuseppe-Rossi,it ITA,FW,Fiorentina,29,1987,0.1,0,0,0,1,1,0,0,0,0,0,0,0,Matches
Rubinho\Rubinho,br BRA,GK,Genoa,33,1982,2,0,0,0,0,0,0,0,0,0,0,0,1,Matches
Antonio Rüdiger\Antonio-Rudiger,de GER,DF,Roma,23,1993,24.5,7,1,0,45,25,2,54,29,39,0,0,0,Matches
Daniele Rugani\Daniele-Rugani,it ITA,DF,Juventus,22,1994,12,4,0,0,13,12,2,1,22,13,0,0,0,Matches
Gennaro Ruggiero\Gennaro-Ruggiero,it ITA,MF,Palermo,16,2000,1.7,0,0,,2,,,,,,,,,Matches
Mário Rui\Mario-Rui,pt POR,MFDF,Roma,25,1991,3.9,1,0,0,2,6,0,17,1,7,0,0,0,Matches
Umar Sadiq\Umar-Sadiq,ng NGA,FW,Bologna,19,1997,2.6,2,0,0,10,5,3,0,1,3,0,0,0,Matches
Trent Sainsbury\Trent-Sainsbury,au AUS,DF,Inter,24,1992,0.2,1,0,0,1,0,0,0,1,1,0,0,0,Matches
Jacopo Sala\Jacopo-Sala,it ITA,DF,Sampdoria,24,1991,17.3,5,0,0,17,17,0,74,30,33,0,1,0,Matches
Mohamed Salah\Mohamed-Salah,eg EGY,MFFW,Roma,24,1992,27.5,2,0,0,27,26,25,79,13,24,3,0,0,Matches
Bartosz Salamon\Bartosz-Salamon,pl POL,DF,Cagliari,25,1991,9.3,1,0,0,9,3,0,1,26,7,0,0,0,Matches
Carlos Salcedo\Carlos-Salcedo,mx MEX,DF,Fiorentina,22,1993,15,7,0,0,21,16,2,17,33,20,0,2,0,Matches
Roland Sallai\Roland-Sallai,hu HUN,FWMF,Palermo,19,1997,10.6,4,2,1,38,29,1,15,10,11,0,0,0,Matches
Aniello Salzano\Aniello-Salzano,it ITA,MF,Crotone,25,1991,5.6,0,0,0,6,4,0,17,6,5,0,0,0,Matches
Mario Sampirisi\Mario-Sampirisi,it ITA,DFMF,Crotone,23,1992,13.4,1,0,0,11,9,1,26,33,21,0,2,0,Matches
Carlos Sánchez\Carlos-Sanchez,co COL,DFMF,Fiorentina,30,1986,24,6,0,0,33,20,1,10,48,52,0,0,0,Matches
Alex Sandro\Alex-Sandro,br BRA,MFDF,Juventus,25,1991,25.7,5,0,0,41,55,3,111,56,44,1,0,1,Matches
Davide Santon\Davide-Santon,it ITA,DF,Inter,25,1991,11.3,1,0,0,12,18,0,24,35,19,0,1,0,Matches
Samir Santos\Samir-Santos,br BRA,DF,Udinese,21,1994,19.8,3,0,0,20,43,0,30,43,43,0,0,0,Matches
Riccardo Saponara\Riccardo-Saponara,it ITA,MF,Fiorentina,24,1991,4.7,1,0,0,6,8,1,11,2,5,0,0,0,Matches
Riccardo Saponara\Riccardo-Saponara,it ITA,MF,Empoli,24,1991,17,4,0,0,16,33,10,19,12,14,0,0,0,Matches
Gennaro Sardo\Gennaro-Sardo,it ITA,DF,Chievo,37,1979,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Marco Sau\Marco-Sau,it ITA,FWMF,Cagliari,28,1987,25.8,5,0,0,48,53,30,19,17,25,0,0,0,Matches
Patrik Schick\Patrik-Schick,cz CZE,FW,Sampdoria,20,1996,17.4,2,0,0,31,33,11,14,9,6,1,0,0,Matches
Simone Scuffet\Simone-Scuffet,it ITA,GK,Udinese,20,1996,5.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Andrea Seculin\Andrea-Seculin,it ITA,GK,Chievo,26,1990,4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Stefano Sensi\Stefano-Sensi,it ITA,MF,Sassuolo,20,1995,13.4,4,0,0,23,51,1,39,23,20,0,0,0,Matches
Federico Serra\Federico-Serra,it ITA,MF,Cagliari,18,1997,0.1,0,0,0,0,1,0,0,0,0,0,0,0,Matches
Stephan El Shaarawy\Stephan-El-Shaarawy,it ITA,MFFW,Roma,23,1992,18.1,0,0,0,15,29,15,32,19,11,1,0,0,Matches
Gabriel Silva\Gabriel-Silva,br BRA,MFDF,Udinese,25,1991,2.6,2,0,0,6,4,0,6,9,1,0,1,0,Matches
Stefan Silva\Stefan-Silva,se SWE,FW,Palermo,26,1990,0.2,0,0,0,0,1,1,0,0,1,0,0,0,Matches
Matías Silvestre\Matias-Silvestre,ar ARG,DF,Sampdoria,31,1984,35.7,3,2,1,31,18,0,4,39,22,0,0,0,Matches
Giovanni Simeone\Giovanni-Simeone,ar ARG,FW,Genoa,21,1995,29,3,0,0,64,40,28,28,8,24,0,0,0,Matches
?ukasz Skorupski\Lukasz-Skorupski,pl POL,GK,Empoli,25,1991,35,2,0,0,0,6,0,0,3,0,0,2,1,Matches
Milan Škriniar\Milan-Skriniar,sk SVK,DF,Sampdoria,21,1995,33.3,4,1,0,26,16,0,1,51,32,0,2,0,Matches
Stefano Sorrentino\Stefano-Sorrentino,it ITA,GK,Chievo,37,1979,34,1,0,0,0,3,0,0,0,1,0,0,0,Matches
José Sosa\Jose-Sosa,ar ARG,MF,Milan,31,1985,13.7,7,4,2,26,25,1,59,16,27,0,0,0,Matches
Leonardo Spinazzola\Leonardo-Spinazzola,it ITA,MFFW,Atalanta,23,1993,27.7,2,0,0,22,19,1,107,33,27,0,0,1,Matches
Nicolás Spolli\Nicolas-Spolli,ar ARG,DF,Chievo,33,1983,17.7,8,0,0,30,23,0,0,38,16,0,0,0,Matches
Marco Sportiello\Marco-Sportiello,it ITA,GK,Atalanta,24,1992,8,1,0,0,0,2,0,0,0,0,0,0,0,Matches
Marco Sportiello\Marco-Sportiello,it ITA,GK,Fiorentina,24,1992,2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Guglielmo Stendardo\Guglielmo-Stendardo,it ITA,DF,Atalanta,35,1981,0.5,0,0,0,2,2,0,0,0,1,0,0,0,Matches
Guglielmo Stendardo\Guglielmo-Stendardo,it ITA,DF,Pescara,35,1981,7.2,1,0,0,5,5,0,0,15,8,0,0,0,Matches
Adrian Stoian\Adrian-Stoian,ro ROU,MFFW,Crotone,25,1991,17.4,3,0,0,18,27,1,110,29,16,1,1,0,Matches
Marco Storari\Marco-Storari,it ITA,GK,Cagliari,39,1977,14,1,1,0,0,3,0,0,1,2,0,0,0,Matches
Thomas Strakosha\Thomas-Strakosha,al ALB,GK,Lazio,21,1995,20.5,1,0,0,0,2,0,0,0,0,0,1,0,Matches
Ivan Strini?\Ivan-Strinic,hr CRO,DF,Napoli,29,1987,11.5,3,0,0,13,15,0,60,22,19,0,1,0,Matches
Kevin Strootman\Kevin-Strootman,nl NED,MF,Roma,26,1990,31,6,0,0,61,29,1,32,56,70,1,0,0,Matches
Stefano Sturaro\Stefano-Sturaro,it ITA,MF,Juventus,23,1993,11.5,5,0,0,26,27,4,13,9,27,1,0,0,Matches
?azim Sulji?\Cazim-Suljic,ba BIH,FW,Crotone,19,1996,0.1,0,0,0,0,1,0,0,0,0,0,0,0,Matches
Toni Šunji?\Toni-Sunjic,ba BIH,DF,Palermo,27,1988,2.7,1,0,0,3,1,0,0,10,7,0,0,0,Matches
Suso\Suso,es ESP,FW,Milan,22,1993,31.2,5,0,0,38,68,7,216,8,31,0,0,0,Matches
Wojciech Szcz?sny\Wojciech-Szczesny,pl POL,GK,Roma,26,1990,38,0,0,0,0,5,0,0,1,1,0,1,0,Matches
Adel Taarabt\Adel-Taarabt,ma MAR,FW,Genoa,27,1989,2.4,0,0,0,4,3,0,1,1,2,0,0,0,Matches
Panagiotis Tachtsidis\Panagiotis-Tachtsidis,gr GRE,MF,Cagliari,25,1991,23.8,5,0,0,42,26,0,43,62,74,0,1,0,Matches
Saphir Taïder\Saphir-Taider,dz ALG,MF,Bologna,24,1992,21.1,1,0,0,22,32,3,25,12,40,0,0,0,Matches
Ciprian T?t?ru?anu\Ciprian-Tatarusanu,ro ROU,GK,Fiorentina,30,1986,34.4,0,0,0,0,5,0,0,0,1,0,0,0,Matches
Andrés Tello\Andres-Tello,co COL,MF,Empoli,19,1996,9.2,6,0,0,23,10,1,7,9,28,0,0,0,Matches
Cristian Tello\Cristian-Tello,es ESP,MF,Fiorentina,24,1991,23,1,0,0,16,10,5,103,16,26,0,0,0,Matches
Emanuele Terranova\Emanuele-Terranova,it ITA,DF,Sassuolo,29,1987,2.2,0,0,0,2,4,0,0,4,2,0,0,0,Matches
Cyril Théréau\Cyril-Thereau,fr FRA,FW,Udinese,33,1983,27.6,3,0,0,27,50,5,26,11,14,0,0,0,Matches
Rafael Tolói\Rafael-Toloi,it ITA,DF,Atalanta,25,1990,30.2,7,0,0,49,15,2,16,108,69,0,1,0,Matches
Nenad Tomovi?\Nenad-Tomovic,rs SRB,DF,Fiorentina,28,1987,20.2,12,0,0,43,22,1,26,30,24,0,1,0,Matches
Lorenzo Tonelli\Lorenzo-Tonelli,it ITA,DF,Napoli,26,1990,3,2,0,0,6,6,0,0,1,5,0,0,0,Matches
Aleksandar Tonev\Aleksandar-Tonev,bg BUL,FWMF,Crotone,26,1990,8.3,2,0,0,6,5,4,26,5,6,0,0,0,Matches
Vasilis Torosidis\Vasilis-Torosidis,gr GRE,DF,Bologna,31,1985,21.5,5,1,0,19,23,2,37,37,25,0,0,0,Matches
Lucas Torreira\Lucas-Torreira,uy URU,MF,Sampdoria,20,1996,33.8,7,0,0,56,92,1,106,86,73,1,1,0,Matches
Francesco Totti\Francesco-Totti,it ITA,MF,Roma,39,1976,4.2,1,0,0,4,7,0,39,6,3,0,0,0,Matches
Mamadou Tounkara\Mamadou-Tounkara,sn SEN,FW,Lazio,20,1996,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Aleksandar Trajkovski\Aleksandar-Trajkovski,mk MKD,FW,Palermo,23,1992,4.9,1,0,0,3,9,2,28,2,8,0,0,0,Matches
Marcello Trotta\Marcello-Trotta,it ITA,FW,Crotone,23,1992,20.8,2,0,0,17,25,18,6,11,25,0,0,0,Matches
Mirko Valdifiori\Mirko-Valdifiori,it ITA,MF,Napoli,30,1986,1,0,0,0,1,0,0,0,1,2,0,0,0,Matches
Mirko Valdifiori\Mirko-Valdifiori,it ITA,MF,Torino,30,1986,19.7,5,0,0,28,20,0,32,35,37,0,0,0,Matches
Borja Valero\Borja-Valero,es ESP,MFFW,Fiorentina,31,1985,29.8,5,0,0,16,59,4,98,23,27,0,1,0,Matches
Leonel Vangioni\Leonel-Vangioni,ar ARG,DF,Milan,29,1987,10.5,4,0,0,13,22,1,25,14,15,0,0,0,Matches
Ivan Vargi?\Ivan-Vargic,hr CRO,GK,Lazio,29,1987,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Matías Vecino\Matias-Vecino,uy URU,MF,Fiorentina,24,1991,26.2,7,0,0,57,22,1,19,30,45,0,0,0,Matches
Miguel Veloso\Miguel-Veloso,pt POR,MF,Genoa,30,1986,19.8,8,2,1,29,15,2,106,39,27,0,0,0,Matches
Simone Verdi\Simone-Verdi,it ITA,FW,Bologna,24,1992,23.5,4,0,0,35,48,8,119,16,29,0,0,0,Matches
Thomas Vermaelen\Thomas-Vermaelen,be BEL,DF,Roma,30,1985,4.4,1,0,0,6,2,1,0,7,6,0,0,0,Matches
Valerio Verre\Valerio-Verre,it ITA,MF,Pescara,22,1994,21.2,2,1,0,30,37,8,27,28,23,0,0,0,Matches
Freddie Veseli\Freddie-Veseli,al ALB,DF,Empoli,23,1992,13.1,3,0,0,14,1,0,10,20,12,0,1,0,Matches
Emanuel Vignato\Emanuel-Vignato,it ITA,MF,Chievo,15,2000,0.4,0,0,0,0,0,0,1,1,0,0,0,0,Matches
Roberto Vitiello\Roberto-Vitiello,it ITA,DF,Palermo,33,1983,4.1,1,0,0,4,2,0,0,10,6,0,0,0,Matches
Davide Vitturini\Davide-Vitturini,it ITA,DF,Pescara,19,1997,1.6,0,0,0,4,1,0,0,2,0,0,0,0,Matches
Giuseppe Vives\Giuseppe-Vives,it ITA,MF,Torino,36,1980,2.5,0,1,0,4,4,0,1,4,9,0,0,0,Matches
Federico Viviani\Federico-Viviani,it ITA,MF,Bologna,24,1992,12.4,4,1,0,15,19,0,57,34,23,0,0,0,Matches
Emiliano Viviano\Emiliano-Viviano,it ITA,GK,Sampdoria,30,1985,17,5,0,0,0,4,0,1,0,2,0,0,0,Matches
Stefan de Vrij\Stefan-de-Vrij,nl NED,DF,Lazio,24,1992,25.2,3,0,0,22,10,0,1,60,40,0,0,0,Matches
Molla Wagué\Molla-Wague,ml MLI,DF,Udinese,25,1991,6,2,0,0,6,3,0,8,13,13,0,0,0,Matches
Wallace\Wallace,br BRA,DF,Lazio,21,1994,19.4,3,0,0,34,10,1,0,38,18,1,2,1,Matches
Silvan Widmer\Silvan-Widmer,ch SUI,DF,Udinese,23,1993,27.7,2,0,0,20,31,1,82,39,56,1,0,0,Matches
Miha Zajc\Miha-Zajc,si SVN,MF,Empoli,22,1994,1.2,0,0,0,1,0,0,6,0,2,0,0,0,Matches
Marco Zambelli\Marco-Zambelli,it ITA,DF,Empoli,30,1985,4.4,1,0,0,8,5,0,15,15,4,0,0,0,Matches
Francesco Zampano\Francesco-Zampano,it ITA,DFMF,Pescara,22,1993,32.5,2,0,0,39,34,5,89,52,59,1,0,0,Matches
Cristián Zapata\Cristian-Zapata,co COL,DF,Milan,29,1986,13,0,0,0,10,7,0,3,20,15,0,0,0,Matches
Duván Zapata\Duvan-Zapata,co COL,FW,Udinese,25,1991,34.9,3,0,0,56,76,17,48,12,8,2,0,0,Matches
Davide Zappacosta\Davide-Zappacosta,it ITA,DF,Torino,24,1992,26,1,0,0,28,15,5,166,39,35,0,0,0,Matches
Mauro Zárate\Mauro-Zarate,ar ARG,FW,Fiorentina,29,1987,2.3,1,0,0,7,4,0,9,1,2,0,0,0,Matches
Piotr Zieli?ski\Piotr-Zielinski,pl POL,MF,Napoli,22,1994,20.8,4,0,0,19,21,0,12,20,32,0,0,0,Matches
Ervin Zukanovi?\Ervin-Zukanovic,ba BIH,DF,Atalanta,29,1987,15.4,1,0,0,22,12,2,3,50,21,0,0,0,Matches
Dario Župari?\Dario-Zuparic,ba BIH,DF,Pescara,24,1992,3.8,1,0,0,4,5,0,0,7,2,0,0,0,Matches
Filip ?or?evi?\Filip-Djordjevic,rs SRB,FW,Lazio,28,1987,5.2,0,0,0,18,6,6,2,2,8,0,0,0,Matches
Filip ?uri?i?\Filip-Djuricic,rs SRB,MF,Sampdoria,24,1992,5.7,4,0,0,11,9,0,6,4,12,0,0,0,Matches
Giorgio Spizzichino\Giorgio-Spizzichino,,,Lazio,,,0.1,0,0,,0,,,,,,,,,Matches
Giuseppe Borello\Giuseppe-Borello,,,Crotone,,,0,0,0,,0,,,,,,,,,Matches
