Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Gerard Piqué\Gerard-Pique,es ESP,DF,Barcelona,30,1987,29.2,8,0,0,23,13,4,2,32,22,1,0,0,353,54,19,74,Matches
Guido Pizarro\Guido-Pizarro,ar ARG,MF,Sevilla,27,1990,19.5,9,0,0,42,26,0,3,25,41,0,0,0,224,29,15,65.9,Matches
Carles Planas\Carles-Planas,es ESP,DFMF,Girona,26,1991,2.1,0,0,0,2,0,0,6,3,2,0,0,0,25,2,1,66.7,Matches
Pere Pons\Pere-Pons,es ESP,MF,Girona,24,1993,28.4,8,0,,56,,,7,37,39,0,1,,309,17,29,37,Matches
Francisco Portillo\Francisco-Portillo,es ESP,MFFW,Getafe,27,1990,27.2,6,0,0,27,30,2,14,14,16,0,0,0,235,6,23,20.7,Matches
Portu\Portu,es ESP,FWMF,Girona,25,1992,33.1,5,0,0,52,55,24,62,10,20,0,0,0,159,11,50,18,Matches
Sergio Postigo\Sergio-Postigo,es ESP,DF,Levante,28,1988,26.9,6,0,0,13,15,0,0,36,14,0,0,1,215,11,33,25,Matches
Darío Poveda\Dario-Poveda,es ESP,FW,Villarreal,20,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100,Matches
Andrés Prieto\Andres-Prieto,es ESP,GK,Málaga,23,1993,4,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,,Matches
Xabi Prieto\Xabi-Prieto,es ESP,MF,Real Sociedad,33,1983,21.3,1,0,0,15,32,4,56,6,10,0,0,0,130,17,20,45.9,Matches
Dani Raba\Dani-Raba,es ESP,MFFW,Villarreal,21,1995,12.3,3,1,0,24,28,8,22,14,14,0,0,0,95,4,9,30.8,Matches
Nemanja Radoja\Nemanja-Radoja,rs SRB,MF,Celta Vigo,24,1993,12.3,3,0,0,10,16,1,3,4,10,0,0,0,125,17,11,60.7,Matches
Ivan Rakiti?\Ivan-Rakitic,hr CRO,MF,Barcelona,29,1988,31.5,4,0,0,32,46,3,25,40,32,0,0,0,289,16,12,57.1,Matches
Jonás Ramalho\Jonas-Ramalho,es ESP,DF,Girona,24,1993,25.5,3,0,0,20,13,1,7,22,12,0,1,1,288,24,14,63.2,Matches
Benito Ramírez\Benito-Ramirez,es ESP,FWMF,Las Palmas,22,1995,1.9,0,0,0,1,1,0,13,0,0,0,0,0,10,0,1,0,Matches
Sandro Ramírez\Sandro-Ramirez,es ESP,FWMF,Sevilla,22,1995,8,0,0,0,17,22,5,12,6,5,1,0,0,46,2,4,33.3,Matches
Toño Ramírez\Tono-Ramirez,es ESP,GK,Real Sociedad,30,1986,3.5,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,,Matches
Iván Ramis\Ivan-Ramis,es ESP,DF,Eibar,32,1984,14.5,4,0,0,11,9,2,3,19,12,0,0,0,215,34,20,63,Matches
Omar Ramos\Omar-Ramos,es ESP,FWMF,Leganés,29,1988,15.8,3,0,0,14,18,2,41,17,15,0,0,0,109,7,9,43.8,Matches
Sergio Ramos\Sergio-Ramos,es ESP,DF,Real Madrid,31,1986,25.4,9,4,2,35,21,7,11,38,22,0,0,1,329,50,32,61,Matches
Recio\Recio,es ESP,MF,Málaga,26,1991,20.4,10,2,1,41,44,1,20,20,26,0,0,0,236,11,14,44,Matches
Alberto Redondo\Alberto-Redondo,es ESP,DF,Getafe,20,1997,1,0,0,0,4,0,0,2,0,1,0,0,0,10,1,1,50,Matches
Loïc Rémy\Loic-Remy,fr FRA,FWMF,Getafe,30,1987,5.1,3,2,1,8,12,9,3,1,2,2,0,0,16,12,8,60,Matches
Loïc Rémy\Loic-Remy,fr FRA,FW,Las Palmas,30,1987,8.5,1,0,0,13,7,3,8,1,2,0,0,0,35,7,1,87.5,Matches
Federico Ricca\Federico-Ricca,uy URU,DF,Málaga,22,1994,12.3,4,0,0,16,7,0,23,20,23,0,0,0,146,15,7,68.2,Matches
Diego Rico\Diego-Rico,es ESP,DF,Leganés,24,1993,24.8,9,2,1,33,43,4,83,65,33,0,3,0,288,19,14,57.6,Matches
Mikel Rico\Mikel-Rico,es ESP,MF,Athletic Club,32,1984,13,2,0,0,18,23,0,7,17,9,0,0,0,156,2,7,22.2,Matches
Sergio Rico\Sergio-Rico,es ESP,GK,Sevilla,23,1993,24,2,0,0,0,3,0,0,0,0,0,1,0,106,0,0,,Matches
Asier Riesgo\Asier-Riesgo,es ESP,GK,Eibar,33,1983,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
Cristian Rivera\Cristian-Rivera,es ESP,MF,Eibar,20,1997,2.7,0,0,0,3,1,0,0,3,7,0,0,0,37,1,1,50,Matches
Rober\Rober,es ESP,DFMF,Levante,22,1995,21.2,4,0,0,17,7,0,2,25,17,0,0,1,240,8,14,36.4,Matches
Roberto\Roberto,es ESP,GK,Málaga,31,1986,34,0,0,0,0,3,0,0,0,0,0,0,0,140,0,0,,Matches
Sergi Roberto\Sergi-Roberto,es ESP,DF,Barcelona,25,1992,24.7,3,2,0,18,26,1,44,28,32,0,0,0,231,14,11,56,Matches
Álex Robles\Alex-Robles,es ESP,DF,Málaga,18,1999,1,0,0,,3,,,1,2,3,0,0,,11,0,1,0,Matches
Marc Roca\Marc-Roca,es ESP,MF,Espanyol,20,1996,3,0,0,0,5,0,0,1,3,7,0,0,0,29,0,3,0,Matches
Rubén Rochina\Ruben-Rochina,es ESP,MF,Levante,26,1991,1.7,0,0,0,2,4,0,3,2,5,0,0,0,10,0,2,0,Matches
Rodri\Rodri,es ESP,MF,Villarreal,21,1996,35.9,8,0,0,79,37,2,6,36,65,0,0,0,500,51,18,73.9,Matches
Rodrigo\Rodrigo,es ESP,FW,Valencia,26,1991,29.7,4,0,0,28,40,20,34,19,12,2,0,0,100,19,33,36.5,Matches
Kévin Rodrigues\Kevin-Rodrigues,pt POR,DF,Real Sociedad,23,1994,18.2,2,0,0,21,15,0,64,24,22,0,0,1,155,13,14,48.1,Matches
Ángel Rodríguez\Angel-Rodriguez,es ESP,FW,Getafe,30,1987,25.4,6,0,0,49,36,33,18,11,13,2,0,0,75,18,48,27.3,Matches
Iván Rodríguez\Ivan-Rodriguez,es ESP,DF,Málaga,21,1996,0.2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,Matches
Diego Rolán\Diego-Rolan,uy URU,FWMF,Málaga,24,1993,21.6,0,0,0,26,48,19,21,14,20,1,0,0,124,8,26,23.5,Matches
Esteban Rolón\Esteban-Rolon,ar ARG,MF,Málaga,22,1995,4.6,1,0,0,9,4,0,0,4,4,0,0,0,51,2,4,33.3,Matches
Óscar Romero\Oscar-Romero,py PAR,MFFW,Alavés,25,1992,2.8,0,0,0,8,10,1,2,4,2,0,0,0,22,5,0,100,Matches
Cristiano Ronaldo\Cristiano-Ronaldo,pt POR,FW,Real Madrid,32,1985,25.4,1,0,0,19,18,41,44,6,3,1,0,0,72,22,15,59.5,Matches
Facundo Roncaglia\Facundo-Roncaglia,ar ARG,DF,Celta Vigo,30,1987,16.8,2,0,0,14,9,1,5,14,18,0,0,0,210,14,6,70,Matches
Roberto Rosales\Roberto-Rosales,ve VEN,DF,Málaga,28,1988,34.7,10,0,0,46,22,3,82,42,56,1,2,0,363,29,28,50.9,Matches
Rubén\Ruben,es ESP,GK,La Coruña,33,1984,27.6,3,0,0,0,5,0,0,0,0,0,0,0,95,0,0,,Matches
Aitor Ruibal\Aitor-Ruibal,es ESP,FW,Betis,21,1996,0.1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,Matches
Fabián Ruiz Peña\Fabian-Ruiz-Pena,es ESP,MF,Betis,21,1996,29.5,3,0,0,27,36,2,15,36,53,0,0,0,316,16,12,57.1,Matches
Víctor Ruiz\Victor-Ruiz,es ESP,DF,Villarreal,28,1989,26.8,10,2,1,26,6,0,1,32,14,0,0,0,329,41,19,68.3,Matches
Antonio Rukavina\Antonio-Rukavina,rs SRB,DF,Villarreal,33,1984,14.2,5,0,0,16,4,0,21,11,9,0,0,0,126,5,5,50,Matches
Gerónimo Rulli\Geronimo-Rulli,ar ARG,GK,Real Sociedad,25,1992,26,3,0,0,0,4,0,0,0,0,0,0,0,128,0,0,,Matches
Enric Saborit\Enric-Saborit,es ESP,DF,Athletic Club,25,1992,15.9,5,0,0,20,13,1,28,19,20,0,0,0,161,9,5,64.3,Matches
Mujaid Sadick\Mujaid-Sadick,es ESP,DF,La Coruña,17,2000,1.2,0,0,0,0,0,0,1,0,2,0,0,0,8,0,0,,Matches
Armando Sadiku\Armando-Sadiku,al ALB,FW,Levante,26,1991,3,1,0,0,3,2,2,0,1,0,0,0,0,12,2,11,15.4,Matches
Sergi Samper\Sergi-Samper,es ESP,MF,Las Palmas,22,1995,1.6,0,0,0,2,2,0,1,0,4,0,0,0,12,1,0,100,Matches
Jairo Samperio\Jairo-Samperio,es ESP,FWDF,Las Palmas,24,1993,6.2,1,0,0,11,7,3,7,2,3,0,0,0,47,2,8,20,Matches
Mikel San José\Mikel-San-Jose,es ESP,MF,Athletic Club,28,1989,23.9,5,0,0,37,9,0,8,29,29,0,0,2,299,41,35,53.9,Matches
Antonio Sanabria\Antonio-Sanabria,py PAR,FW,Betis,21,1996,9.5,0,0,0,10,16,8,1,2,2,0,0,0,23,7,23,23.3,Matches
Carlos Sánchez\Carlos-Sanchez,co COL,MF,Espanyol,31,1986,12.5,3,0,0,25,14,0,0,10,13,0,0,0,175,16,4,80,Matches
Sergio Sánchez\Sergio-Sanchez,es ESP,DF,Espanyol,31,1986,1.1,1,0,0,2,0,0,1,0,0,0,0,0,8,1,0,100,Matches
Víctor Sánchez\Victor-Sanchez,es ESP,DFMF,Espanyol,29,1987,27.2,13,0,0,68,51,0,39,53,42,0,0,0,343,30,14,68.2,Matches
Arona Sané\Arona-Sane,sn SEN,MF,Atlético Madrid,22,1995,0.7,0,0,0,1,1,0,0,0,1,0,0,0,1,2,1,66.7,Matches
Nicola Sansone\Nicola-Sansone,it ITA,FWMF,Villarreal,25,1991,7.2,1,0,0,3,13,9,12,0,4,1,0,0,22,1,4,20,Matches
Christian Santos\Christian-Santos,ve VEN,FW,Alavés,29,1988,4.9,3,2,1,16,0,2,3,3,1,0,0,0,21,25,30,45.5,Matches
Pablo Sarabia\Pablo-Sarabia,es ESP,FWMF,Sevilla,25,1992,26.6,8,2,1,42,42,21,80,27,10,0,0,0,188,4,14,22.2,Matches
Imanol Sarriegi\Imanol-Sarriegi,es ESP,MFFW,Eibar,22,1995,0.5,1,0,,1,,,0,1,3,0,0,,2,0,0,,Matches
Stefan Savi?\Stefan-Savic,me MNE,DF,Atlético Madrid,26,1991,25.5,6,0,0,21,8,0,1,30,10,0,0,0,263,35,8,81.4,Matches
Fabian Schär\Fabian-Schar,ch SUI,DF,La Coruña,25,1991,24.7,10,0,0,34,23,3,2,29,27,0,0,0,265,27,24,52.9,Matches
Nélson Semedo\Nelson-Semedo,pt POR,DF,Barcelona,23,1993,16.7,1,0,0,12,20,3,25,17,20,1,0,0,145,9,5,64.3,Matches
Rúben Semedo\Ruben-Semedo,pt POR,DFMF,Villarreal,23,1994,2.5,0,0,0,1,1,0,0,4,3,0,0,0,16,3,2,60,Matches
Gaku Shibasaki\Gaku-Shibasaki,jp JPN,MFFW,Getafe,25,1992,11,2,0,0,26,15,5,14,8,10,0,0,0,89,6,19,24,Matches
Sidnei\Sidnei,br BRA,DF,La Coruña,27,1989,19.8,4,0,0,12,11,1,4,23,23,0,0,0,225,28,17,62.2,Matches
Jaime Sierra Mateos\Jaime-Sierra-Mateos,es ESP,FWMF,Leganés,19,1998,0.3,0,0,,1,,,0,0,0,0,0,,3,0,0,,Matches
David Simón\David-Simon,es ESP,DF,Las Palmas,28,1988,8,3,0,0,16,12,1,24,10,18,0,0,0,100,3,8,27.3,Matches
Dimitris Siovas\Dimitris-Siovas,gr GRE,DF,Leganés,28,1988,22.8,9,2,1,26,15,2,4,56,30,0,0,0,294,35,21,62.5,Matches
Pione Sisto\Pione-Sisto,dk DEN,FWMF,Celta Vigo,22,1995,27.8,2,0,0,17,73,10,56,13,13,0,0,0,155,2,8,20,Matches
Antonio Sivera\Antonio-Sivera,es ESP,GK,Alavés,20,1996,0.7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
Rubén Sobrino\Ruben-Sobrino,es ESP,FWMF,Alavés,25,1992,16.4,5,0,0,36,33,6,14,9,19,0,0,0,103,28,41,40.6,Matches
Carlos Soler\Carlos-Soler,es ESP,MFFW,Valencia,20,1997,26.2,4,0,0,51,42,1,48,8,27,0,0,0,188,4,14,22.2,Matches
Kévin Soni\Kevin-Soni,cm CMR,MF,Girona,19,1998,0.2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,,Matches
David Soria\David-Soria,es ESP,GK,Sevilla,24,1993,14,1,0,0,1,1,0,0,0,0,0,0,0,64,0,0,,Matches
Roberto Soriano\Roberto-Soriano,it ITA,MFFW,Villarreal,26,1991,12.7,3,0,0,35,33,7,11,6,11,0,0,0,92,8,15,34.8,Matches
Cristhian Stuani\Cristhian-Stuani,uy URU,FW,Girona,30,1986,29.9,8,0,0,81,67,22,4,8,7,1,0,0,85,62,68,47.7,Matches
Damián Suárez\Damian-Suarez,uy URU,DF,Getafe,29,1988,32,14,1,0,55,42,1,48,32,49,0,0,0,391,15,19,44.1,Matches
Denis Suárez\Denis-Suarez,es ESP,MFFW,Barcelona,23,1994,6.7,1,0,0,6,10,0,6,1,10,0,0,0,37,1,3,25,Matches
Leonardo Suárez\Leonardo-Suarez,ar ARG,MF,Villarreal,21,1996,0.3,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,,Matches
Luis Suárez\Luis-Suarez,uy URU,FW,Barcelona,30,1987,32.2,9,0,0,13,50,56,40,5,11,1,0,0,104,3,8,27.3,Matches
Isaac Success\Isaac-Success,ng NGA,MFFW,Málaga,21,1996,5.4,0,0,0,14,26,7,13,5,3,0,0,0,48,2,2,50,Matches
Markel Susaeta\Markel-Susaeta,es ESP,FWMF,Athletic Club,29,1987,25.1,2,0,0,20,50,9,68,12,23,1,0,0,151,11,14,44,Matches
Tana\Tana,es ESP,MFFW,Las Palmas,26,1990,17.1,2,0,0,13,36,0,19,15,17,0,0,0,122,2,15,11.8,Matches
Oussama Tannane\Oussama-Tannane,ma MAR,FWMF,Las Palmas,23,1994,6.1,1,0,0,14,17,1,13,2,11,0,0,0,29,0,2,0,Matches
Cristian Tello\Cristian-Tello,es ESP,FWMF,Betis,25,1991,18.9,2,0,0,13,20,10,27,19,17,0,0,0,123,3,6,33.3,Matches
Marc-André ter Stegen\Marc-Andre-ter-Stegen,de GER,GK,Barcelona,25,1992,37,0,0,0,1,2,0,0,0,0,0,0,0,143,0,0,,Matches
David Timor\David-Timor,es ESP,MFDF,Girona,27,1989,10.3,8,0,0,16,11,0,3,15,6,0,0,0,150,9,4,69.2,Matches
Tito\Tito,es ESP,DF,Leganés,32,1985,6.8,0,0,0,8,6,0,12,10,7,0,0,0,51,3,4,42.9,Matches
Hernán Toledo\Hernan-Toledo,ar ARG,FWMF,Las Palmas,21,1996,7,2,0,0,7,10,3,18,7,4,1,0,0,38,0,2,0,Matches
Toño\Tono,es ESP,DF,Levante,27,1989,12,2,0,0,5,8,0,26,8,8,0,1,0,99,2,2,50,Matches
Daniel Torres\Daniel-Torres,co COL,MF,Alavés,27,1989,13.5,2,0,0,23,16,0,2,12,13,0,0,0,135,5,9,35.7,Matches
Fernando Torres\Fernando-Torres,es ESP,FW,Atlético Madrid,33,1984,11.1,2,0,0,14,23,10,5,1,6,0,0,0,54,18,29,38.3,Matches
Ferrán Torres\Ferran-Torres,es ESP,MFFW,Valencia,17,2000,3.6,0,0,0,3,6,0,8,2,4,0,0,0,25,1,4,20,Matches
Miguel Torres\Miguel-Torres,es ESP,DF,Málaga,31,1986,7.5,3,0,0,7,0,2,3,7,4,0,0,0,74,2,1,66.7,Matches
Pau Torres\Pau-Torres,es ESP,DFMF,Villarreal,20,1997,0.6,0,0,0,2,0,0,0,0,1,0,0,0,11,1,3,25,Matches
Alin To?ca\Alin-Tosca,ro ROU,DF,Betis,25,1992,4.7,0,0,0,5,4,0,9,4,5,0,0,1,43,2,1,66.7,Matches
Manu Trigueros\Manu-Trigueros,es ESP,MF,Villarreal,25,1991,29.9,10,2,1,38,43,1,42,22,45,0,0,0,240,10,20,33.3,Matches
Przemys?aw Tyto?\Przemyslaw-Tyton,pl POL,GK,La Coruña,30,1987,1.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
Samuel Umtiti\Samuel-Umtiti,fr FRA,DF,Barcelona,23,1993,24.3,7,0,0,23,25,4,0,30,26,0,0,0,248,41,12,77.4,Matches
Enes Ünal\Enes-Unal,tr TUR,FW,Levante,20,1997,6.6,0,0,0,13,10,4,3,6,3,0,0,0,18,9,23,28.1,Matches
Enes Ünal\Enes-Unal,tr TUR,FW,Villarreal,20,1997,12.6,1,0,0,24,25,9,5,2,4,0,0,0,36,18,28,39.1,Matches
Francis Uzoho\Francis-Uzoho,ng NGA,GK,La Coruña,18,1998,2,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,,Matches
Gerard Valentín\Gerard-Valentin,es ESP,DFFW,La Coruña,24,1993,1.8,0,0,0,1,1,0,1,1,2,0,0,0,14,1,2,33.3,Matches
Borja Valle\Borja-Valle,es ESP,FWMF,La Coruña,25,1992,5.5,1,0,0,12,8,6,15,3,4,0,0,0,25,4,13,23.5,Matches
Jesús Vallejo\Jesus-Vallejo,es ESP,DF,Real Madrid,20,1997,7,0,0,0,3,2,1,0,9,4,0,0,0,61,6,5,54.5,Matches
Federico Valverde\Federico-Valverde,uy URU,MFFW,La Coruña,19,1998,13.7,0,0,0,15,3,1,12,12,11,0,1,0,132,11,8,57.9,Matches
Raphaël Varane\Raphael-Varane,fr FRA,DF,Real Madrid,24,1993,25.8,3,0,0,17,12,0,1,17,14,0,0,0,272,31,11,73.8,Matches
Franco Vázquez\Franco-Vazquez,ar ARG,MF,Sevilla,28,1989,20.3,5,0,0,49,61,9,39,15,23,0,1,0,152,21,20,51.2,Matches
Lucas Vázquez\Lucas-Vazquez,es ESP,MFFW,Real Madrid,26,1991,18.8,3,0,0,33,42,12,88,7,33,2,0,0,108,4,7,36.4,Matches
Koke Vegas\Koke-Vegas,es ESP,GK,Levante,21,1995,1,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,,Matches
Carlos Vela\Carlos-Vela,mx MEX,FWMF,Real Sociedad,28,1989,4.4,0,0,0,6,18,1,10,1,9,1,0,0,31,2,1,66.7,Matches
Thomas Vermaelen\Thomas-Vermaelen,be BEL,DF,Barcelona,31,1985,11.3,3,0,0,10,3,1,1,10,8,0,0,0,111,11,10,52.4,Matches
Mikel Vesga\Mikel-Vesga,es ESP,MF,Athletic Club,24,1993,8.9,6,0,0,15,11,0,11,14,11,0,0,0,98,13,9,59.1,Matches
Rúben Vezo\Ruben-Vezo,pt POR,DF,Valencia,23,1994,17.3,2,2,1,19,13,1,13,13,20,0,0,0,204,29,8,78.4,Matches
Aleix Vidal\Aleix-Vidal,es ESP,MFFW,Barcelona,27,1989,5.2,0,0,0,5,12,2,12,6,4,0,0,0,33,1,3,25,Matches
Nacho Vidal\Nacho-Vidal,es ESP,DF,Valencia,22,1995,5,1,0,0,8,4,0,7,10,6,0,0,0,42,2,3,40,Matches
Jonathan Viera\Jonathan-Viera,es ESP,MF,Las Palmas,27,1989,22.1,3,0,0,23,69,3,31,8,23,2,0,0,140,4,14,22.2,Matches
Luciano Vietto\Luciano-Vietto,ar ARG,FW,Atlético Madrid,23,1993,2.9,1,0,0,3,7,1,1,0,3,0,0,0,19,1,2,33.3,Matches
Luciano Vietto\Luciano-Vietto,ar ARG,FW,Valencia,23,1993,5.9,1,0,0,6,7,7,7,3,4,0,0,0,21,0,1,0,Matches
Carlos Vigaray\Carlos-Vigaray,es ESP,DFMF,Alavés,22,1994,10,6,0,0,19,13,0,10,12,14,0,0,0,78,6,5,54.5,Matches
Dídac Vilà\Didac-Vila,es ESP,DFMF,Espanyol,28,1989,8.2,3,0,0,13,14,1,20,18,13,0,0,0,76,7,5,58.3,Matches
Asier Villalibre\Asier-Villalibre,es ESP,FW,Athletic Club,19,1997,1,0,0,,0,,,,,,,,,,,,,Matches
Vitolo\Vitolo,es ESP,FWMF,Las Palmas,27,1989,7.7,0,0,0,13,29,2,9,5,8,0,0,0,36,0,5,0,Matches
Vitolo\Vitolo,es ESP,MFFW,Atlético Madrid,27,1989,6.8,1,1,0,12,22,3,6,5,4,1,0,0,58,4,6,40,Matches
Šime Vrsaljko\Sime-Vrsaljko,hr CRO,DFMF,Atlético Madrid,25,1992,18.9,7,0,0,30,13,3,53,22,21,0,0,0,162,28,14,66.7,Matches
Wakaso\Wakaso,gh GHA,MFFW,Alavés,27,1990,12.2,7,0,0,32,22,3,27,17,33,0,2,0,133,13,10,56.5,Matches
Daniel Wass\Daniel-Wass,dk DEN,MFFW,Celta Vigo,28,1989,32.4,3,0,0,26,53,11,97,22,9,0,0,0,250,27,33,45,Matches
Axel Werner\Axel-Werner,ar ARG,GK,Atlético Madrid,21,1996,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,Matches
Iñaki Williams\Inaki-Williams,es ESP,FWMF,Athletic Club,23,1994,31.7,3,0,0,33,41,27,65,18,14,0,0,0,143,24,26,48,Matches
Yoel\Yoel,es ESP,GK,Eibar,28,1988,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,,Matches
Joseba Zaldúa\Joseba-Zaldua,es ESP,DF,Leganés,25,1992,28.4,9,1,0,43,61,2,61,38,35,0,0,0,274,26,19,57.8,Matches
Simone Zaza\Simone-Zaza,it ITA,FW,Valencia,26,1991,23,9,2,1,45,32,16,10,7,12,1,0,0,64,34,42,44.7,Matches
Nabil El Zhar\Nabil-El-Zhar,ma MAR,FWMF,Leganés,30,1986,22.3,2,0,0,25,35,5,53,12,10,0,0,0,146,12,17,41.4,Matches
Luca Zidane\Luca-Zidane,fr FRA,GK,Real Madrid,19,1998,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,Matches
Igor Zubeldia\Igor-Zubeldia,es ESP,MF,Real Sociedad,20,1997,17.7,4,2,1,20,16,1,3,15,25,0,0,0,238,23,13,63.9,Matches
David Zurutuza\David-Zurutuza,es ESP,MF,Real Sociedad,31,1986,24.8,2,0,0,44,47,1,10,28,32,0,0,0,227,17,14,54.8,Matches
