Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Pere Pons\Pere-Pons,es ESP,MF,Girona,25,1993,34,32,2792,31,1,2,1,0,0,4,0,0.03,0.06,0.1,0.03,0.1,Matches
Pedro Porro\Pedro-Porro,es ESP,DFMF,Girona,18,1999,32,25,2211,24.6,0,4,0,0,0,4,0,0,0.16,0.16,0,0.16,Matches
Francisco Portillo\Francisco-Portillo,es ESP,MFFW,Getafe,28,1990,32,19,1994,22.2,1,4,1,0,0,3,1,0.05,0.18,0.23,0.05,0.23,Matches
Portu\Portu,es ESP,FWMF,Girona,26,1992,34,33,2821,31.3,9,2,8,1,1,3,0,0.29,0.06,0.35,0.26,0.32,Matches
Sergio Postigo\Sergio-Postigo,es ESP,DF,Levante,29,1988,21,17,1449,16.1,1,1,1,0,0,4,1,0.06,0.06,0.12,0.06,0.12,Matches
José Pozo\Jose-Pozo,es ESP,MFFW,Rayo Vallecano,22,1996,29,16,1617,18,3,0,3,0,0,4,0,0.17,0,0.17,0.17,0.17,Matches
Sanjin Prci?\Sanjin-Prcic,ba BIH,MF,Levante,24,1993,10,6,532,5.9,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Quincy Promes\Quincy-Promes,nl NED,DFMF,Sevilla,26,1992,33,15,1583,17.6,2,3,2,0,1,2,0,0.11,0.17,0.28,0.11,0.28,Matches
Javi Puado\Javi-Puado,es ESP,FWMF,Espanyol,20,1998,15,2,359,4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Riqui Puig\Riqui-Puig,es ESP,MF,Barcelona,18,1999,2,2,156,1.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Jorge Pulido\Jorge-Pulido,es ESP,DF,Huesca,27,1991,32,32,2785,30.9,3,3,3,0,0,9,2,0.1,0.1,0.19,0.1,0.19,Matches
Xavi Quintillà\Xavi-Quintilla,es ESP,DF,Villarreal,21,1996,7,7,627,7,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Dani Raba\Dani-Raba,es ESP,MF,Villarreal,22,1995,8,2,191,2.1,0,1,0,0,0,0,0,0,0.47,0.47,0,0.47,Matches
Rafinha\Rafinha,br BRA,FWMF,Barcelona,25,1993,5,3,223,2.5,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Ivan Rakiti?\Ivan-Rakitic,hr CRO,MF,Barcelona,30,1988,34,29,2643,29.4,3,5,3,0,0,7,1,0.1,0.17,0.27,0.1,0.27,Matches
Jonás Ramalho\Jonas-Ramalho,es ESP,DF,Girona,25,1993,22,18,1619,18,1,0,1,0,0,4,0,0.06,0,0.06,0.06,0.06,Matches
Sandro Ramírez\Sandro-Ramirez,es ESP,FWMF,Real Sociedad,23,1995,24,10,1055,11.7,0,0,0,0,0,4,0,0,0,0,0,0,Matches
Iván Ramis\Ivan-Ramis,es ESP,DF,Eibar,33,1984,21,20,1677,18.6,0,0,0,0,0,4,0,0,0,0,0,0,Matches
Chris Ramos\Chris-Ramos,es ESP,FW,Valladolid,21,1997,1,1,63,0.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Sergio Ramos\Sergio-Ramos,es ESP,DF,Real Madrid,32,1986,28,28,2474,27.5,6,1,1,5,5,7,1,0.22,0.04,0.25,0.04,0.07,Matches
Recio\Recio,es ESP,MF,Leganés,27,1991,18,15,1285,14.3,0,0,0,0,0,9,0,0,0,0,0,0,Matches
Sergio Reguilón\Sergio-Reguilon,es ESP,DF,Real Madrid,21,1996,14,13,1119,12.4,0,2,0,0,0,3,0,0,0.16,0.16,0,0.16,Matches
Diego Reyes\Diego-Reyes,mx MEX,DF,Leganés,25,1992,6,4,320,3.6,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Mikel Rico\Mikel-Rico,es ESP,MF,Athletic Club,33,1984,4,3,242,2.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Asier Riesgo\Asier-Riesgo,es ESP,GK,Eibar,34,1983,14,14,1260,14,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Cristian Rivera\Cristian-Rivera,es ESP,MF,Huesca,21,1997,22,19,1692,18.8,2,0,2,0,0,2,0,0.11,0,0.11,0.11,0.11,Matches
Rober\Rober,es ESP,DF,Levante,23,1995,33,32,2854,31.7,1,0,1,0,0,6,0,0.03,0,0.03,0.03,0.03,Matches
Sergi Roberto\Sergi-Roberto,es ESP,DFMF,Barcelona,26,1992,29,23,2088,23.2,0,7,0,0,0,3,0,0,0.3,0.3,0,0.3,Matches
Patrick Roberts\Patrick-Roberts,eng ENG,FW,Girona,21,1997,19,6,601,6.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Joel Robles\Joel-Robles,es ESP,GK,Betis,28,1990,5,5,450,5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Marc Roca\Marc-Roca,es ESP,MF,Espanyol,21,1996,35,35,3112,34.6,1,2,1,0,0,9,0,0.03,0.06,0.09,0.03,0.09,Matches
Rubén Rochina\Ruben-Rochina,es ESP,MF,Levante,27,1991,27,23,1800,20,4,5,4,0,0,13,2,0.2,0.25,0.45,0.2,0.45,Matches
Rodri\Rodri,es ESP,MF,Atlético Madrid,22,1996,34,32,2735,30.4,3,1,3,0,0,5,0,0.1,0.03,0.13,0.1,0.13,Matches
Rodrigo\Rodrigo,es ESP,FW,Valencia,27,1991,33,29,2528,28.1,8,6,8,0,1,5,1,0.28,0.21,0.5,0.28,0.5,Matches
Kévin Rodrigues\Kevin-Rodrigues,pt POR,DF,Real Sociedad,24,1994,7,5,484,5.4,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Óscar Rodríguez Arnaiz\Oscar-Rodriguez-Arnaiz,es ESP,MFFW,Leganés,20,1998,31,29,2504,27.8,4,3,4,0,0,6,0,0.14,0.11,0.25,0.14,0.25,Matches
Ángel Rodríguez\Angel-Rodriguez,es ESP,FW,Getafe,31,1987,37,20,1819,20.2,8,3,8,0,0,4,0,0.4,0.15,0.54,0.4,0.54,Matches
Marko Rog\Marko-Rog,hr CRO,MF,Sevilla,23,1995,10,4,357,4,0,0,0,0,0,5,0,0,0,0,0,0,Matches
Diego Rolán\Diego-Rolan,uy URU,MFDF,Leganés,25,1993,6,2,215,2.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Diego Rolán\Diego-Rolan,uy URU,FWMF,Alavés,25,1993,9,3,298,3.3,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Facundo Roncaglia\Facundo-Roncaglia,ar ARG,DF,Celta Vigo,31,1987,12,12,1070,11.9,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Facundo Roncaglia\Facundo-Roncaglia,ar ARG,DF,Valencia,31,1987,7,7,601,6.7,0,0,0,0,0,5,1,0,0,0,0,0,Matches
Roberto Rosales\Roberto-Rosales,ve VEN,DF,Espanyol,29,1988,21,20,1749,19.4,3,1,3,0,0,2,0,0.15,0.05,0.21,0.15,0.21,Matches
Waldo Rubio\Waldo-Rubio,es ESP,MFFW,Valladolid,22,1995,8,5,492,5.5,1,0,1,0,0,1,0,0.18,0,0.18,0.18,0.18,Matches
Abel Ruiz\Abel-Ruiz,es ESP,FW,Barcelona,18,2000,1,0,22,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Víctor Ruiz\Victor-Ruiz,es ESP,DF,Villarreal,29,1989,22,22,1975,21.9,0,0,0,0,0,10,0,0,0,0,0,0,Matches
Gerónimo Rulli\Geronimo-Rulli,ar ARG,GK,Real Sociedad,26,1992,27,27,2430,27,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Samuel Sáiz\Samuel-Saiz,es ESP,FWMF,Getafe,27,1991,10,2,305,3.4,1,0,1,0,0,2,0,0.3,0,0.3,0.3,0.3,Matches
Mikel San José\Mikel-San-Jose,es ESP,MF,Athletic Club,29,1989,33,16,1733,19.3,0,0,0,0,0,7,0,0,0,0,0,0,Matches
Antonio Sanabria\Antonio-Sanabria,py PAR,FW,Betis,22,1996,15,8,811,9,2,0,1,1,1,2,0,0.22,0,0.22,0.11,0.11,Matches
Javi Sánchez\Javi-Sanchez,es ESP,DF,Real Madrid,21,1997,1,0,46,0.5,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Víctor Sánchez\Victor-Sanchez,es ESP,MF,Espanyol,30,1987,24,13,1265,14.1,0,2,0,0,0,9,0,0,0.14,0.14,0,0.14,Matches
Luca Sangalli\Luca-Sangalli,es ESP,MFFW,Real Sociedad,23,1995,18,12,999,11.1,1,3,1,0,0,0,0,0.09,0.27,0.36,0.09,0.36,Matches
Nicola Sansone\Nicola-Sansone,it ITA,FWMF,Villarreal,26,1991,3,0,37,0.4,1,1,1,0,0,1,0,2.43,2.43,4.86,2.43,4.86,Matches
Roberto Santamaría\Roberto-Santamaria,es ESP,GK,Huesca,33,1985,20,20,1800,20,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Michael Santos\Michael-Santos,uy URU,FWMF,Leganés,25,1993,16,5,557,6.2,1,3,1,0,0,4,0,0.16,0.48,0.65,0.16,0.65,Matches
Pablo Sarabia\Pablo-Sarabia,es ESP,MFFW,Sevilla,26,1992,33,30,2724,30.3,13,13,12,1,1,9,0,0.43,0.43,0.86,0.4,0.83,Matches
Lluís Sastre\Lluis-Sastre,es ESP,MF,Huesca,32,1986,4,1,120,1.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Stefan Savi?\Stefan-Savic,me MNE,DF,Atlético Madrid,27,1991,18,17,1398,15.5,0,2,0,0,0,5,1,0,0.13,0.13,0,0.13,Matches
Alfa Semedo\Alfa-Semedo,gw GNB,MF,Espanyol,20,1997,3,0,45,0.5,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Nélson Semedo\Nelson-Semedo,pt POR,DF,Barcelona,24,1993,26,20,1600,17.8,1,0,1,0,0,4,0,0.06,0,0.06,0.06,0.06,Matches
Rúben Semedo\Ruben-Semedo,pt POR,DF,Huesca,24,1994,11,9,850,9.4,0,0,0,0,0,4,0,0,0,0,0,0,Matches
Paik Seung-ho\Paik-Seung-ho,kr KOR,FWMF,Girona,21,1997,3,0,60,0.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Gaku Shibasaki\Gaku-Shibasaki,jp JPN,MFFW,Getafe,26,1992,7,5,389,4.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Sidnei\Sidnei,br BRA,DF,Betis,28,1989,24,20,1742,19.4,1,0,1,0,0,4,0,0.05,0,0.05,0.05,0.05,Matches
André Silva\Andre-Silva,pt POR,FW,Sevilla,22,1995,27,25,2159,24,9,0,9,0,0,4,0,0.38,0,0.38,0.38,0.38,Matches
Jonathan Silva\Jonathan-Silva,ar ARG,DF,Leganés,24,1994,30,30,2700,30,3,6,3,0,0,9,0,0.1,0.2,0.3,0.1,0.3,Matches
Moses Simon\Moses-Simon,ng NGA,DFMF,Levante,23,1995,19,8,785,8.7,0,1,0,0,0,1,0,0,0.11,0.11,0,0.11,Matches
Unai Simón\Unai-Simon,es ESP,GK,Athletic Club,21,1997,7,7,630,7,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Dimitris Siovas\Dimitris-Siovas,gr GRE,DF,Leganés,29,1988,34,34,2962,32.9,1,0,1,0,0,5,0,0.03,0,0.03,0.03,0.03,Matches
Pione Sisto\Pione-Sisto,dk DEN,FWMF,Celta Vigo,23,1995,25,8,844,9.4,2,1,2,0,0,0,0,0.21,0.11,0.32,0.21,0.32,Matches
Antonio Sivera\Antonio-Sivera,es ESP,GK,Alavés,21,1996,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rubén Sobrino\Ruben-Sobrino,es ESP,FWMF,Valencia,26,1992,4,2,193,2.1,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Rubén Sobrino\Ruben-Sobrino,es ESP,FWMF,Alavés,26,1992,20,10,965,10.7,3,1,3,0,0,2,0,0.28,0.09,0.37,0.28,0.37,Matches
Alex Sola\Alex-Sola,es ESP,DF,Real Sociedad,19,1999,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Andrés Solano\Andres-Solano,co COL,DF,Atlético Madrid,20,1998,1,1,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Carlos Soler\Carlos-Soler,es ESP,MF,Valencia,21,1997,31,27,2460,27.3,2,6,2,0,0,9,0,0.07,0.22,0.29,0.07,0.29,Matches
Kévin Soni\Kevin-Soni,cm CMR,FWDF,Girona,20,1998,5,1,82,0.9,0,0,0,0,0,1,0,0,0,0,0,0,Matches
David Soria\David-Soria,es ESP,GK,Getafe,25,1993,37,37,3330,37,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Juan Soriano\Juan-Soriano,es ESP,GK,Sevilla,20,1997,4,4,359,4,0,0,0,0,0,2,1,0,0,0,0,0,Matches
Cristhian Stuani\Cristhian-Stuani,uy URU,FW,Girona,31,1986,32,30,2729,30.3,19,0,14,5,5,9,0,0.63,0,0.63,0.46,0.46,Matches
Damián Suárez\Damian-Suarez,uy URU,DF,Getafe,30,1988,36,36,3240,36,0,3,0,0,0,13,0,0,0.08,0.08,0,0.08,Matches
Denis Suárez\Denis-Suarez,es ESP,MF,Barcelona,24,1994,2,0,19,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Leonardo Suárez\Leonardo-Suarez,ar ARG,FWMF,Valladolid,22,1996,12,7,517,5.7,2,0,2,0,0,0,0,0.35,0,0.35,0.35,0.35,Matches
Luis Suárez\Luis-Suarez,uy URU,FW,Barcelona,31,1987,33,31,2827,31.4,21,6,17,4,4,5,0,0.67,0.19,0.86,0.54,0.73,Matches
Mario Suárez\Mario-Suarez,es ESP,MF,Rayo Vallecano,31,1987,14,11,1026,11.4,2,0,2,0,0,5,0,0.18,0,0.18,0.18,0.18,Matches
Markel Susaeta\Markel-Susaeta,es ESP,FW,Athletic Club,30,1987,22,15,1379,15.3,1,2,1,0,0,4,1,0.07,0.13,0.2,0.07,0.2,Matches
Rodrigo Tarín\Rodrigo-Tarin,es ESP,DF,Leganés,22,1996,18,15,1429,15.9,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Cristian Tello\Cristian-Tello,es ESP,DFMF,Betis,26,1991,29,13,1573,17.5,4,6,4,0,0,3,0,0.23,0.34,0.57,0.23,0.57,Matches
Marc-André ter Stegen\Marc-Andre-ter-Stegen,de GER,GK,Barcelona,26,1992,35,35,3150,35,0,0,0,0,0,0,0,0,0,0,0,0,Matches
David Timor\David-Timor,es ESP,MFFW,Girona,28,1989,2,2,163,1.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Tito\Tito,es ESP,DF,Rayo Vallecano,33,1985,15,12,1098,12.2,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Jean-Clair Todibo\Jean-Clair-Todibo,fr FRA,DF,Barcelona,18,1999,2,2,157,1.7,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Karl Toko Ekambi\Karl-Toko-Ekambi,cm CMR,FW,Villarreal,25,1992,34,24,2144,23.8,10,1,10,0,1,5,0,0.42,0.04,0.46,0.42,0.46,Matches
Raúl de Tomás\Raul-de-Tomas,es ESP,FW,Rayo Vallecano,23,1994,33,32,2813,31.3,14,1,14,0,0,5,0,0.45,0.03,0.48,0.45,0.48,Matches
Toño\Tono,es ESP,DFMF,Levante,28,1989,21,21,1763,19.6,2,2,2,0,0,4,0,0.1,0.1,0.2,0.1,0.2,Matches
Daniel Torres\Daniel-Torres,co COL,MF,Alavés,28,1989,2,1,71,0.8,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Ferrán Torres\Ferran-Torres,es ESP,MFFW,Valencia,18,2000,24,8,850,9.4,2,1,2,0,0,5,0,0.21,0.11,0.32,0.21,0.32,Matches
Óscar Trejo\Oscar-Trejo,ar ARG,MFFW,Rayo Vallecano,30,1988,26,22,1764,19.6,1,4,0,1,1,7,1,0.05,0.2,0.26,0,0.2,Matches
Manu Trigueros\Manu-Trigueros,es ESP,MF,Villarreal,26,1991,24,18,1547,17.2,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Patrick Twumasi\Patrick-Twumasi,gh GHA,MFFW,Alavés,24,1994,11,0,170,1.9,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Samuel Umtiti\Samuel-Umtiti,fr FRA,DF,Barcelona,24,1993,14,13,1189,13.2,0,1,0,0,0,4,0,0,0.08,0.08,0,0.08,Matches
Enes Ünal\Enes-Unal,tr TUR,FW,Valladolid,21,1997,33,24,2148,23.9,6,3,3,3,3,7,0,0.25,0.13,0.38,0.13,0.25,Matches
Tomáš Vaclík\Tomas-Vaclik,cz CZE,GK,Sevilla,29,1989,33,33,2970,33,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Valery\Valery,es ESP,DFMF,Girona,18,1999,17,10,888,9.9,0,1,0,0,0,2,0,0,0.1,0.1,0,0.1,Matches
Jesús Vallejo\Jesus-Vallejo,es ESP,DFMF,Real Madrid,21,1997,5,4,311,3.5,1,0,1,0,0,1,1,0.29,0,0.29,0.29,0.29,Matches
Federico Valverde\Federico-Valverde,uy URU,MF,Real Madrid,20,1998,16,6,656,7.3,0,0,0,0,0,4,0,0,0,0,0,0,Matches
Raphaël Varane\Raphael-Varane,fr FRA,DF,Real Madrid,25,1993,32,31,2754,30.6,2,0,2,0,0,0,1,0.07,0,0.07,0.07,0.07,Matches
Franco Vázquez\Franco-Vazquez,ar ARG,MFFW,Sevilla,29,1989,34,26,2280,25.3,3,4,3,0,0,8,1,0.12,0.16,0.28,0.12,0.28,Matches
Kevin Vázquez\Kevin-Vazquez,es ESP,DF,Celta Vigo,25,1993,4,2,220,2.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Lucas Vázquez\Lucas-Vazquez,es ESP,FW,Real Madrid,27,1991,31,15,1510,16.8,1,3,1,0,0,6,1,0.06,0.18,0.24,0.06,0.24,Matches
Koke Vegas\Koke-Vegas,es ESP,GK,Levante,22,1995,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Emiliano Velázquez\Emiliano-Velazquez,uy URU,DF,Rayo Vallecano,24,1994,18,14,1277,14.2,0,2,0,0,0,8,0,0,0.14,0.14,0,0.14,Matches
Daniele Verde\Daniele-Verde,it ITA,FWMF,Valladolid,22,1996,22,4,657,7.3,2,0,1,1,1,1,0,0.27,0,0.27,0.14,0.14,Matches
Thomas Vermaelen\Thomas-Vermaelen,be BEL,DF,Barcelona,32,1985,9,7,587,6.5,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Mikel Vesga\Mikel-Vesga,es ESP,MF,Leganés,25,1993,26,23,2070,23,1,1,1,0,0,3,0,0.04,0.04,0.09,0.04,0.09,Matches
Rúben Vezo\Ruben-Vezo,pt POR,DF,Levante,24,1994,15,15,1339,14.9,2,1,2,0,0,4,0,0.13,0.07,0.2,0.13,0.2,Matches
Rúben Vezo\Ruben-Vezo,pt POR,DF,Valencia,24,1994,4,2,196,2.2,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Aleix Vidal\Aleix-Vidal,es ESP,DFMF,Sevilla,28,1989,11,5,528,5.9,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Arturo Vidal\Arturo-Vidal,cl CHI,MF,Barcelona,31,1987,33,22,1929,21.4,3,7,3,0,0,7,0,0.14,0.33,0.47,0.14,0.47,Matches
Carlos Vigaray\Carlos-Vigaray,es ESP,DF,Alavés,23,1994,8,7,647,7.2,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Dídac Vilà\Didac-Vila,es ESP,DF,Espanyol,29,1989,27,27,2354,26.2,0,2,0,0,0,11,0,0,0.08,0.08,0,0.08,Matches
Toni Villa\Toni-Villa,es ESP,MFFW,Valladolid,23,1995,26,21,1762,19.6,2,2,2,0,0,3,0,0.1,0.1,0.2,0.1,0.2,Matches
Vitolo\Vitolo,es ESP,MFFW,Atlético Madrid,28,1989,20,5,753,8.4,0,1,0,0,0,1,0,0,0.12,0.12,0,0.12,Matches
Nikola Vuk?evi?\Nikola-Vukcevic,me MNE,MF,Levante,26,1991,16,9,670,7.4,0,0,0,0,0,5,1,0,0,0,0,0,Matches
Moussa Wagué\Moussa-Wague,sn SEN,DF,Barcelona,19,1998,3,2,225,2.5,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Wakaso\Wakaso,gh GHA,MF,Alavés,28,1990,29,18,1669,18.5,1,1,1,0,0,9,0,0.05,0.05,0.11,0.05,0.11,Matches
Daniel Wass\Daniel-Wass,dk DEN,DFMF,Valencia,29,1989,32,26,2354,26.2,1,3,1,0,0,4,0,0.04,0.11,0.15,0.04,0.15,Matches
Axel Werner\Axel-Werner,ar ARG,GK,Huesca,22,1996,6,6,540,6,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Iñaki Williams\Inaki-Williams,es ESP,FW,Athletic Club,24,1994,38,36,3025,33.6,12,4,12,0,0,3,0,0.36,0.12,0.48,0.36,0.48,Matches
Maximilian Wöber\Maximilian-Wober,at AUT,DF,Sevilla,20,1998,7,6,536,6,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Yoel\Yoel,es ESP,GK,Valladolid,29,1988,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Okay Yoku?lu\Okay-Yokuslu,tr TUR,MF,Celta Vigo,24,1994,30,26,2198,24.4,2,0,2,0,0,10,0,0.08,0,0.08,0.08,0.08,Matches
Joseba Zaldúa\Joseba-Zaldua,es ESP,DF,Real Sociedad,26,1992,26,25,2139,23.8,1,2,1,0,0,7,0,0.04,0.08,0.13,0.04,0.13,Matches
Nabil El Zhar\Nabil-El-Zhar,ma MAR,MFFW,Leganés,31,1986,27,9,966,10.7,4,0,3,1,1,0,0,0.37,0,0.37,0.28,0.28,Matches
Luca Zidane\Luca-Zidane,fr FRA,GK,Real Madrid,20,1998,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Igor Zubeldia\Igor-Zubeldia,es ESP,MF,Real Sociedad,21,1997,33,29,2549,28.3,0,1,0,0,0,7,0,0,0.04,0.04,0,0.04,Matches
Martín Zubimendi\Martin-Zubimendi,es ESP,MF,Real Sociedad,19,1999,1,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
David Zurutuza\David-Zurutuza,es ESP,MFFW,Real Sociedad,32,1986,21,13,1222,13.6,2,0,2,0,0,2,0,0.15,0,0.15,0.15,0.15,Matches
